datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
7/12/2019 7:00,3,0,1,1,26.24,30.305,73,8.9981,512
7/12/2019 8:00,3,0,1,1,27.88,31.82,65,8.9981,702
7/12/2019 9:00,3,0,1,1,29.52,33.335,58,7.0015,327
7/12/2019 10:00,3,0,1,1,30.34,33.335,48,11.0014,214
7/12/2019 11:00,3,0,1,1,31.16,34.09,45,7.0015,215
7/12/2019 12:00,3,0,1,1,31.98,34.09,35,8.9981,292
7/12/2019 13:00,3,0,1,1,32.8,34.85,33,15.0013,277
7/12/2019 14:00,3,0,1,1,31.98,34.09,33,15.0013,209
7/12/2019 15:00,3,0,1,1,32.8,35.605,36,12.998,271
7/12/2019 16:00,3,0,1,1,32.8,35.605,36,12.998,439
7/12/2019 17:00,3,0,1,1,31.16,34.09,43,15.0013,795
7/12/2019 18:00,3,0,1,1,31.16,34.09,45,8.9981,825
7/12/2019 19:00,3,0,1,1,30.34,33.335,48,15.0013,629
7/12/2019 20:00,3,0,1,1,30.34,33.335,48,15.0013,514
7/12/2019 21:00,3,0,1,1,29.52,33.335,48,15.0013,373
7/12/2019 22:00,3,0,1,1,29.52,33.335,51,11.0014,318
7/12/2019 23:00,3,0,1,2,28.7,32.575,51,15.0013,211
7/13/2019 0:00,3,0,1,2,28.7,32.575,54,11.0014,95
7/13/2019 1:00,3,0,1,2,27.88,31.82,54,7.0015,59
7/13/2019 2:00,3,0,1,2,27.06,31.06,61,6.0032,17
7/13/2019 3:00,3,0,1,2,27.88,31.82,61,0,9
7/13/2019 4:00,3,0,1,2,27.06,31.06,61,0,11
7/13/2019 5:00,3,0,1,2,27.06,31.82,56,6.0032,34
7/13/2019 6:00,3,0,1,2,28.7,32.575,54,0,127
7/13/2019 7:00,3,0,1,2,28.7,32.575,54,0,380
7/13/2019 8:00,3,0,1,2,28.7,32.575,54,0,713
7/13/2019 9:00,3,0,1,2,29.52,33.335,51,0,414
7/13/2019 10:00,3,0,1,2,30.34,33.335,48,0,268
7/13/2019 11:00,3,0,1,2,31.16,34.09,45,8.9981,288
7/13/2019 12:00,3,0,1,2,31.16,34.09,40,7.0015,379
7/13/2019 13:00,3,0,1,2,32.8,35.605,38,8.9981,374
7/13/2019 14:00,3,0,1,2,32.8,35.605,38,0,369
7/13/2019 15:00,3,0,1,2,32.8,35.605,36,7.0015,353
7/13/2019 16:00,3,0,1,2,32.8,35.605,36,15.0013,492
7/13/2019 17:00,3,0,1,2,32.8,35.605,36,11.0014,835
7/13/2019 18:00,3,0,1,1,31.98,34.85,46,12.998,631
7/13/2019 19:00,3,0,1,1,30.34,33.335,51,11.0014,488
7/13/2019 20:00,3,0,1,1,30.34,33.335,48,8.9981,389
7/13/2019 21:00,3,0,1,1,29.52,33.335,54,0,299
7/13/2019 22:00,3,0,1,1,30.34,33.335,45,0,263
7/13/2019 23:00,3,0,1,2,29.52,32.575,45,8.9981,212
7/14/2019 0:00,3,0,0,2,29.52,33.335,48,6.0032,191
7/14/2019 1:00,3,0,0,2,28.7,32.575,51,7.0015,118
7/14/2019 2:00,3,0,0,2,28.7,32.575,54,7.0015,101
7/14/2019 3:00,3,0,0,2,28.7,32.575,54,7.0015,40
7/14/2019 4:00,3,0,0,3,27.06,31.06,61,7.0015,9
7/14/2019 5:00,3,0,0,2,26.24,30.305,73,7.0015,5
7/14/2019 6:00,3,0,0,2,26.24,29.545,78,6.0032,35
7/14/2019 7:00,3,0,0,1,26.24,29.545,78,19.0012,48
7/14/2019 8:00,3,0,0,1,25.42,29.545,78,19.0012,151
7/14/2019 9:00,3,0,0,1,27.06,31.06,74,12.998,282
7/14/2019 10:00,3,0,0,2,29.52,34.09,70,6.0032,401
7/14/2019 11:00,3,0,0,2,29.52,34.09,70,7.0015,439
7/14/2019 12:00,3,0,0,2,30.34,34.85,66,6.0032,499
7/14/2019 13:00,3,0,0,2,31.16,35.605,62,6.0032,591
7/14/2019 14:00,3,0,0,1,32.8,37.88,55,7.0015,632
7/14/2019 15:00,3,0,0,1,32.8,37.88,55,11.0014,560
7/14/2019 16:00,3,0,0,2,29.52,34.85,79,23.9994,566
7/14/2019 17:00,3,0,0,3,28.7,33.335,79,11.0014,458
7/14/2019 18:00,3,0,0,1,29.52,34.85,79,8.9981,351
7/14/2019 19:00,3,0,0,1,29.52,35.605,84,6.0032,431
7/14/2019 20:00,3,0,0,1,29.52,35.605,84,6.0032,356
7/14/2019 21:00,3,0,0,1,28.7,33.335,84,15.0013,269
7/14/2019 22:00,3,0,0,1,28.7,33.335,79,12.998,225
7/14/2019 23:00,3,0,0,2,27.88,31.82,83,6.0032,211
7/15/2019 0:00,3,0,0,1,27.88,31.82,89,11.0014,187
7/15/2019 1:00,3,0,0,2,27.88,31.82,89,8.9981,168
7/15/2019 2:00,3,0,0,2,27.88,31.82,89,11.0014,115
7/15/2019 3:00,3,0,0,2,27.88,31.82,89,11.0014,57
7/15/2019 4:00,3,0,0,2,27.88,31.82,89,7.0015,19
7/15/2019 5:00,3,0,0,1,27.88,31.82,89,8.9981,9
7/15/2019 6:00,3,0,0,1,27.88,31.82,83,8.9981,15
7/15/2019 7:00,3,0,0,1,28.7,33.335,79,6.0032,47
7/15/2019 8:00,3,0,0,2,28.7,33.335,84,8.9981,133
7/15/2019 9:00,3,0,0,2,29.52,34.85,79,0,221
7/15/2019 10:00,3,0,0,1,31.16,36.365,66,8.9981,382
7/15/2019 11:00,3,0,0,1,33.62,38.635,52,11.0014,451
7/15/2019 12:00,3,0,0,1,34.44,38.635,47,7.0015,489
7/15/2019 13:00,3,0,0,1,35.26,39.395,41,7.0015,480
7/15/2019 14:00,3,0,0,1,36.9,40.91,37,16.9979,476
7/15/2019 15:00,3,0,0,1,35.26,40.15,47,8.9981,489
7/15/2019 16:00,3,0,0,1,35.26,39.395,41,15.0013,495
7/15/2019 17:00,3,0,0,1,32.8,38.635,59,32.9975,436
7/15/2019 18:00,3,0,0,3,29.52,34.85,79,23.9994,312
7/15/2019 19:00,3,0,0,1,29.52,35.605,84,15.0013,312
7/15/2019 20:00,3,0,0,1,29.52,34.85,79,16.9979,294
7/15/2019 21:00,3,0,0,1,29.52,34.85,79,6.0032,223
7/15/2019 22:00,3,0,0,1,29.52,34.85,74,7.0015,130
7/15/2019 23:00,3,0,0,1,29.52,34.85,79,8.9981,91
7/16/2019 0:00,3,0,1,3,29.52,34.85,79,7.0015,43
7/16/2019 1:00,3,0,1,2,28.7,33.335,74,12.998,11
7/16/2019 2:00,3,0,1,1,28.7,33.335,74,7.0015,15
7/16/2019 3:00,3,0,1,1,27.88,31.82,79,6.0032,6
7/16/2019 4:00,3,0,1,1,27.88,31.82,79,7.0015,12
7/16/2019 5:00,3,0,1,1,27.06,30.305,78,7.0015,50
7/16/2019 6:00,3,0,1,1,27.88,31.82,79,8.9981,140
7/16/2019 7:00,3,0,1,1,29.52,34.09,70,6.0032,483
7/16/2019 8:00,3,0,1,1,30.34,34.85,66,7.0015,667
7/16/2019 9:00,3,0,1,1,31.16,35.605,62,11.0014,348
7/16/2019 10:00,3,0,1,1,32.8,38.635,59,0,186
7/16/2019 11:00,3,0,1,1,34.44,40.15,53,15.0013,182
7/16/2019 12:00,3,0,1,1,34.44,39.395,49,8.9981,237
7/16/2019 13:00,3,0,1,1,34.44,39.395,49,19.0012,239
7/16/2019 14:00,3,0,1,1,36.08,40.91,42,7.0015,212
7/16/2019 15:00,3,0,1,1,35.26,40.15,47,16.9979,237
7/16/2019 16:00,3,0,1,3,31.16,36.365,66,39.0007,386
7/16/2019 17:00,3,0,1,3,31.16,36.365,66,39.0007,755
7/16/2019 18:00,3,0,1,1,34.44,40.15,53,0,794
7/16/2019 19:00,3,0,1,1,32.8,39.395,63,8.9981,595
7/16/2019 20:00,3,0,1,1,32.8,38.635,59,8.9981,454
7/16/2019 21:00,3,0,1,1,31.16,36.365,66,8.9981,328
7/16/2019 22:00,3,0,1,1,31.16,35.605,62,6.0032,284
7/16/2019 23:00,3,0,1,1,30.34,35.605,74,6.0032,166
7/17/2019 0:00,3,0,1,1,29.52,35.605,84,7.0015,53
7/17/2019 1:00,3,0,1,1,30.34,34.85,70,0,25
7/17/2019 2:00,3,0,1,1,29.52,34.09,70,6.0032,7
7/17/2019 3:00,3,0,1,1,29.52,34.09,66,0,3
7/17/2019 4:00,3,0,1,1,29.52,34.09,62,0,7
7/17/2019 5:00,3,0,1,1,27.88,31.82,74,6.0032,38
7/17/2019 6:00,3,0,1,1,29.52,34.09,66,7.0015,213
7/17/2019 7:00,3,0,1,2,30.34,34.85,70,0,526
7/17/2019 8:00,3,0,1,2,32.8,37.88,55,0,661
7/17/2019 9:00,3,0,1,2,33.62,38.635,49,15.0013,320
7/17/2019 10:00,3,0,1,2,34.44,39.395,49,12.998,159
7/17/2019 11:00,3,0,1,2,35.26,40.15,47,0,206
7/17/2019 12:00,3,0,1,2,36.9,40.91,35,0,254
7/17/2019 13:00,3,0,1,1,37.72,40.91,31,12.998,221
7/17/2019 14:00,3,0,1,1,38.54,41.665,29,16.9979,214
7/17/2019 15:00,3,0,1,1,37.72,40.91,31,11.0014,244
7/17/2019 16:00,3,0,1,1,37.72,40.91,29,11.0014,381
7/17/2019 17:00,3,0,1,1,37.72,40.91,29,0,770
7/17/2019 18:00,3,0,1,1,36.9,40.15,33,12.998,772
7/17/2019 19:00,3,0,1,1,36.08,39.395,35,16.9979,547
7/17/2019 20:00,3,0,1,1,35.26,37.88,34,11.0014,427
7/17/2019 21:00,3,0,1,1,33.62,38.635,52,8.9981,333
7/17/2019 22:00,3,0,1,1,32.8,37.88,55,15.0013,244
7/17/2019 23:00,3,0,1,1,31.98,37.12,59,12.998,161
7/18/2019 0:00,3,0,1,1,31.16,36.365,66,11.0014,53
7/18/2019 1:00,3,0,1,1,31.16,36.365,66,7.0015,16
7/18/2019 2:00,3,0,1,1,30.34,34.85,66,8.9981,8
7/18/2019 3:00,3,0,1,1,30.34,34.85,66,8.9981,4
7/18/2019 4:00,3,0,1,1,29.52,34.09,70,8.9981,6
7/18/2019 5:00,3,0,1,1,29.52,34.09,70,11.0014,46
7/18/2019 6:00,3,0,1,1,29.52,34.09,70,11.0014,162
7/18/2019 7:00,3,0,1,1,30.34,34.85,66,11.0014,495
7/18/2019 8:00,3,0,1,1,31.98,37.12,62,7.0015,679
7/18/2019 9:00,3,0,1,1,33.62,39.395,56,0,297
7/18/2019 10:00,3,0,1,1,36.9,42.425,42,12.998,138
7/18/2019 11:00,3,0,1,1,36.9,42.425,42,0,183
7/18/2019 12:00,3,0,1,1,37.72,43.18,37,8.9981,202
7/18/2019 13:00,3,0,1,1,38.54,42.425,33,0,203
7/18/2019 14:00,3,0,1,1,38.54,43.94,38,22.0028,170
7/18/2019 15:00,3,0,1,3,37.72,42.425,35,23.9994,194
7/18/2019 16:00,3,0,1,1,30.34,34.85,66,16.9979,224
7/18/2019 17:00,3,0,1,1,30.34,34.85,70,16.9979,370
7/18/2019 18:00,3,0,1,2,31.16,35.605,62,8.9981,643
7/18/2019 19:00,3,0,1,2,31.16,35.605,62,7.0015,516
7/18/2019 20:00,3,0,1,1,30.34,34.09,62,6.0032,366
7/18/2019 21:00,3,0,1,1,31.16,35.605,62,0,319
7/18/2019 22:00,3,0,1,1,31.16,35.605,58,6.0032,288
7/18/2019 23:00,3,0,1,1,31.16,35.605,58,6.0032,131
7/19/2019 0:00,3,0,1,1,30.34,34.85,66,6.0032,66
7/19/2019 1:00,3,0,1,1,30.34,34.85,66,6.0032,25
7/19/2019 2:00,3,0,1,1,29.52,34.09,70,12.998,7
7/19/2019 3:00,3,0,1,1,29.52,34.09,70,7.0015,5
7/19/2019 4:00,3,0,1,1,29.52,34.09,70,7.0015,8
7/19/2019 5:00,3,0,1,2,29.52,34.09,70,7.0015,40
7/19/2019 6:00,3,0,1,1,29.52,34.09,66,8.9981,152
7/19/2019 7:00,3,0,1,1,30.34,34.09,58,19.0012,473
7/19/2019 8:00,3,0,1,1,31.16,35.605,58,16.9979,657
7/19/2019 9:00,3,0,1,2,31.16,35.605,58,19.0012,318
7/19/2019 10:00,3,0,1,1,31.16,35.605,58,12.998,198
7/19/2019 11:00,3,0,1,1,32.8,37.88,55,7.0015,216
7/19/2019 12:00,3,0,1,1,34.44,39.395,49,19.0012,274
7/19/2019 13:00,3,0,1,1,34.44,38.635,47,8.9981,254
7/19/2019 14:00,3,0,1,1,35.26,39.395,44,6.0032,197
7/19/2019 15:00,3,0,1,1,34.44,38.635,47,6.0032,292
7/19/2019 16:00,3,0,1,1,34.44,38.635,47,6.0032,358
7/19/2019 17:00,3,0,1,1,35.26,39.395,41,0,771
7/19/2019 18:00,3,0,1,1,35.26,39.395,41,12.998,777
7/19/2019 19:00,3,0,1,1,34.44,37.88,44,16.9979,533
7/19/2019 20:00,3,0,1,1,33.62,38.635,49,11.0014,505
7/19/2019 21:00,3,0,1,3,27.06,29.545,89,16.9979,332
7/19/2019 22:00,3,0,1,3,27.06,29.545,89,16.9979,68
7/19/2019 23:00,3,0,1,3,27.06,29.545,89,15.0013,65
8/1/2019 0:00,3,0,1,1,27.88,31.82,79,11.0014,47
8/1/2019 1:00,3,0,1,1,27.06,30.305,83,6.0032,33
8/1/2019 2:00,3,0,1,1,26.24,28.79,83,7.0015,13
8/1/2019 3:00,3,0,1,1,26.24,28.79,83,7.0015,7
8/1/2019 4:00,3,0,1,2,26.24,29.545,78,8.9981,4
8/1/2019 5:00,3,0,1,2,26.24,29.545,78,8.9981,49
8/1/2019 6:00,3,0,1,1,26.24,29.545,78,8.9981,185
8/1/2019 7:00,3,0,1,2,26.24,28.79,83,8.9981,487
8/1/2019 8:00,3,0,1,2,27.06,30.305,78,12.998,681
8/1/2019 9:00,3,0,1,2,27.88,31.82,74,6.0032,350
8/1/2019 10:00,3,0,1,1,29.52,34.09,66,6.0032,236
8/1/2019 11:00,3,0,1,1,31.16,35.605,58,6.0032,234
8/1/2019 12:00,3,0,1,1,32.8,37.12,49,7.0015,284
8/1/2019 13:00,3,0,1,1,32.8,37.12,52,11.0014,280
8/1/2019 14:00,3,0,1,1,33.62,37.88,46,11.0014,263
8/1/2019 15:00,3,0,1,1,33.62,37.88,46,11.0014,295
8/1/2019 16:00,3,0,1,1,32.8,37.88,55,19.0012,479
8/1/2019 17:00,3,0,1,1,32.8,37.12,49,11.0014,837
8/1/2019 18:00,3,0,1,3,31.16,35.605,62,15.0013,891
8/1/2019 19:00,3,0,1,1,30.34,34.85,66,16.9979,652
8/1/2019 20:00,3,0,1,1,30.34,34.85,66,11.0014,513
8/1/2019 21:00,3,0,1,1,29.52,34.09,70,8.9981,320
8/1/2019 22:00,3,0,1,1,29.52,34.09,70,7.0015,288
8/1/2019 23:00,3,0,1,1,28.7,33.335,74,0,152
8/2/2019 0:00,3,0,1,1,28.7,33.335,74,0,63
8/2/2019 1:00,3,0,1,1,27.88,31.82,79,7.0015,42
8/2/2019 2:00,3,0,1,1,27.06,30.305,83,6.0032,11
8/2/2019 3:00,3,0,1,1,27.06,30.305,83,0,6
8/2/2019 4:00,3,0,1,1,27.06,30.305,83,0,9
8/2/2019 5:00,3,0,1,1,27.06,29.545,89,8.9981,41
8/2/2019 6:00,3,0,1,1,27.06,30.305,83,0,183
8/2/2019 7:00,3,0,1,1,28.7,33.335,79,0,473
8/2/2019 8:00,3,0,1,1,29.52,34.85,74,7.0015,739
8/2/2019 9:00,3,0,1,1,31.16,36.365,66,7.0015,343
8/2/2019 10:00,3,0,1,1,32.8,37.88,55,0,181
8/2/2019 11:00,3,0,1,1,33.62,38.635,52,7.0015,226
8/2/2019 12:00,3,0,1,1,34.44,37.88,44,8.9981,286
8/2/2019 13:00,3,0,1,1,35.26,39.395,44,15.0013,310
8/2/2019 14:00,3,0,1,1,35.26,39.395,41,8.9981,225
8/2/2019 15:00,3,0,1,1,31.98,37.12,62,31.0009,270
8/2/2019 16:00,3,0,1,1,33.62,37.88,46,12.998,406
8/2/2019 17:00,3,0,1,1,33.62,38.635,52,16.9979,865
8/2/2019 18:00,3,0,1,1,32.8,38.635,59,15.0013,767
8/2/2019 19:00,3,0,1,1,32.8,39.395,63,11.0014,607
8/2/2019 20:00,3,0,1,1,31.98,37.88,66,0,427
8/2/2019 21:00,3,0,1,1,31.16,36.365,66,15.0013,342
8/2/2019 22:00,3,0,1,1,30.34,34.85,70,12.998,262
8/2/2019 23:00,3,0,1,1,29.52,34.09,70,16.9979,177
8/3/2019 0:00,3,0,1,1,29.52,34.09,70,12.998,71
8/3/2019 1:00,3,0,1,1,28.7,33.335,74,12.998,43
8/3/2019 2:00,3,0,1,1,27.88,31.82,79,15.0013,14
8/3/2019 3:00,3,0,1,1,27.88,31.82,79,15.0013,6
8/3/2019 4:00,3,0,1,1,27.06,30.305,83,16.9979,12
8/3/2019 5:00,3,0,1,1,27.06,30.305,83,11.0014,37
8/3/2019 6:00,3,0,1,1,27.06,30.305,83,15.0013,163
8/3/2019 7:00,3,0,1,1,28.7,33.335,74,7.0015,421
8/3/2019 8:00,3,0,1,1,29.52,34.09,70,8.9981,668
8/3/2019 9:00,3,0,1,2,30.34,34.85,66,7.0015,396
8/3/2019 10:00,3,0,1,2,32.8,37.12,52,12.998,249
8/3/2019 11:00,3,0,1,2,34.44,39.395,49,19.0012,263
8/3/2019 12:00,3,0,1,2,35.26,40.91,50,19.9995,338
8/3/2019 13:00,3,0,1,2,35.26,40.15,47,19.0012,345
8/3/2019 14:00,3,0,1,2,35.26,39.395,44,16.9979,331
8/3/2019 15:00,3,0,1,1,36.08,40.91,42,16.9979,380
8/3/2019 16:00,3,0,1,2,35.26,39.395,41,15.0013,492
8/3/2019 17:00,3,0,1,2,34.44,40.15,53,19.0012,741
8/3/2019 18:00,3,0,1,2,33.62,40.15,59,16.9979,671
8/3/2019 19:00,3,0,1,2,32.8,39.395,63,15.0013,469
8/3/2019 20:00,3,0,1,2,31.98,37.88,66,15.0013,389
8/3/2019 21:00,3,0,1,2,31.16,36.365,66,12.998,278
8/3/2019 22:00,3,0,1,1,31.16,36.365,70,16.9979,202
8/3/2019 23:00,3,0,1,1,30.34,35.605,79,8.9981,196
8/4/2019 0:00,3,0,0,1,30.34,35.605,79,11.0014,161
8/4/2019 1:00,3,0,0,1,29.52,35.605,84,12.998,122
8/4/2019 2:00,3,0,0,1,29.52,35.605,84,8.9981,84
8/4/2019 3:00,3,0,0,1,29.52,35.605,84,8.9981,30
8/4/2019 4:00,3,0,0,1,29.52,34.85,79,12.998,13
8/4/2019 5:00,3,0,0,1,28.7,33.335,84,15.0013,17
8/4/2019 6:00,3,0,0,1,28.7,33.335,84,15.0013,49
8/4/2019 7:00,3,0,0,1,29.52,34.85,77,11.0014,67
8/4/2019 8:00,3,0,0,1,30.34,36.365,72,12.998,181
8/4/2019 9:00,3,0,0,1,31.98,37.88,65,15.0013,278
8/4/2019 10:00,3,0,0,1,33.62,38.635,57,12.998,396
8/4/2019 11:00,3,0,0,1,35.26,40.15,47,16.9979,470
8/4/2019 12:00,3,0,0,1,35.26,39.395,40,23.9994,547
8/4/2019 13:00,3,0,0,1,36.08,40.91,42,19.9995,527
8/4/2019 14:00,3,0,0,1,36.08,40.15,40,26.0027,472
8/4/2019 15:00,3,0,0,1,36.08,40.91,42,27.9993,489
8/4/2019 16:00,3,0,0,1,36.9,40.91,39,19.9995,450
8/4/2019 17:00,3,0,0,1,36.08,39.395,37,19.9995,492
8/4/2019 18:00,3,0,0,1,35.26,39.395,41,22.0028,490
8/4/2019 19:00,3,0,0,1,33.62,38.635,52,23.9994,397
8/4/2019 20:00,3,0,0,1,33.62,38.635,52,19.9995,312
8/4/2019 21:00,3,0,0,1,32.8,38.635,59,16.9979,289
8/4/2019 22:00,3,0,0,1,31.16,36.365,66,19.0012,269
8/4/2019 23:00,3,0,0,1,31.16,36.365,66,19.9995,222
8/5/2019 0:00,3,0,0,1,30.34,34.85,70,19.0012,153
8/5/2019 1:00,3,0,0,1,30.34,34.85,70,16.9979,87
8/5/2019 2:00,3,0,0,1,30.34,34.85,70,19.9995,73
8/5/2019 3:00,3,0,0,1,29.52,34.85,74,16.9979,41
8/5/2019 4:00,3,0,0,1,29.52,34.85,74,16.9979,14
8/5/2019 5:00,3,0,0,1,29.52,34.85,74,16.9979,19
8/5/2019 6:00,3,0,0,1,29.52,34.85,79,16.9979,19
8/5/2019 7:00,3,0,0,1,30.34,35.605,74,19.9995,68
8/5/2019 8:00,3,0,0,1,31.16,36.365,66,22.0028,108
8/5/2019 9:00,3,0,0,1,32.8,38.635,59,23.9994,229
8/5/2019 10:00,3,0,0,1,32.8,38.635,59,27.9993,364
8/5/2019 11:00,3,0,0,1,33.62,39.395,56,27.9993,437
8/5/2019 12:00,3,0,0,1,35.26,40.15,47,35.0008,491
8/5/2019 13:00,3,0,0,1,36.08,40.91,44,31.0009,523
8/5/2019 14:00,3,0,0,1,36.9,42.425,42,31.0009,526
8/5/2019 15:00,3,0,0,1,36.9,40.91,37,35.0008,450
8/5/2019 16:00,3,0,0,1,33.62,37.88,46,16.9979,421
8/5/2019 17:00,3,0,0,1,33.62,37.88,46,16.9979,382
8/5/2019 18:00,3,0,0,3,28.7,33.335,74,8.9981,229
8/5/2019 19:00,3,0,0,1,28.7,33.335,84,15.0013,185
8/5/2019 20:00,3,0,0,1,28.7,33.335,84,7.0015,193
8/5/2019 21:00,3,0,0,1,29.52,34.85,79,7.0015,208
8/5/2019 22:00,3,0,0,1,29.52,34.85,79,6.0032,157
8/5/2019 23:00,3,0,0,2,29.52,34.85,79,11.0014,87
8/6/2019 0:00,3,0,1,2,29.52,34.85,79,0,33
8/6/2019 1:00,3,0,1,1,29.52,34.85,79,6.0032,11
8/6/2019 2:00,3,0,1,2,29.52,34.85,79,8.9981,5
8/6/2019 3:00,3,0,1,3,29.52,34.85,79,6.0032,5
8/6/2019 4:00,3,0,1,2,29.52,34.85,74,8.9981,11
8/6/2019 5:00,3,0,1,1,28.7,33.335,79,12.998,25
8/6/2019 6:00,3,0,1,2,28.7,33.335,79,15.0013,141
8/6/2019 7:00,3,0,1,3,29.52,34.09,70,12.998,407
8/6/2019 8:00,3,0,1,2,28.7,33.335,79,0,605
8/6/2019 9:00,3,0,1,3,28.7,33.335,79,11.0014,276
8/6/2019 10:00,3,0,1,1,30.34,34.85,70,15.0013,213
8/6/2019 11:00,3,0,1,1,31.16,36.365,66,8.9981,260
8/6/2019 12:00,3,0,1,2,31.98,36.365,55,6.0032,285
8/6/2019 13:00,3,0,1,1,32.8,37.12,49,15.0013,289
8/6/2019 14:00,3,0,1,1,33.62,37.88,46,0,287
8/6/2019 15:00,3,0,1,1,33.62,37.88,46,8.9981,274
8/6/2019 16:00,3,0,1,1,34.44,37.88,41,7.0015,451
8/6/2019 17:00,3,0,1,1,33.62,37.12,41,0,858
8/6/2019 18:00,3,0,1,1,33.62,37.12,41,8.9981,843
8/6/2019 19:00,3,0,1,1,31.98,37.12,59,12.998,640
8/6/2019 20:00,3,0,1,1,31.16,36.365,66,11.0014,457
8/6/2019 21:00,3,0,1,1,30.34,34.85,70,12.998,317
8/6/2019 22:00,3,0,1,1,30.34,34.85,70,6.0032,207
8/6/2019 23:00,3,0,1,1,29.52,34.85,74,12.998,113
8/7/2019 0:00,3,0,1,1,28.7,33.335,84,12.998,47
8/7/2019 1:00,3,0,1,1,28.7,33.335,84,8.9981,18
8/7/2019 2:00,3,0,1,1,28.7,33.335,84,8.9981,13
8/7/2019 3:00,3,0,1,1,28.7,33.335,84,0,6
8/7/2019 4:00,3,0,1,1,27.88,31.82,83,8.9981,9
8/7/2019 5:00,3,0,1,1,28.7,33.335,79,7.0015,36
8/7/2019 6:00,3,0,1,2,28.7,33.335,79,12.998,179
8/7/2019 7:00,3,0,1,2,28.7,33.335,74,8.9981,502
8/7/2019 8:00,3,0,1,2,28.7,32.575,70,11.0014,705
8/7/2019 9:00,3,0,1,2,28.7,33.335,74,8.9981,327
8/7/2019 10:00,3,0,1,2,30.34,34.85,70,8.9981,250
8/7/2019 11:00,3,0,1,2,31.16,36.365,66,6.0032,214
8/7/2019 12:00,3,0,1,2,32.8,37.88,55,8.9981,283
8/7/2019 13:00,3,0,1,2,32.8,37.12,52,12.998,253
8/7/2019 14:00,3,0,1,2,33.62,37.88,46,0,261
8/7/2019 15:00,3,0,1,1,32.8,37.12,52,0,306
8/7/2019 16:00,3,0,1,3,31.16,36.365,66,19.0012,445
8/7/2019 17:00,3,0,1,2,31.98,37.12,62,8.9981,868
8/7/2019 18:00,3,0,1,2,31.16,35.605,62,11.0014,814
8/7/2019 19:00,3,0,1,2,31.16,36.365,66,7.0015,610
8/7/2019 20:00,3,0,1,2,30.34,34.85,70,8.9981,448
8/7/2019 21:00,3,0,1,2,29.52,34.85,74,0,317
8/7/2019 22:00,3,0,1,1,29.52,34.85,74,7.0015,224
8/7/2019 23:00,3,0,1,1,29.52,34.85,79,0,138
8/8/2019 0:00,3,0,1,1,28.7,33.335,84,0,58
8/8/2019 1:00,3,0,1,1,29.52,34.85,79,0,23
8/8/2019 2:00,3,0,1,1,28.7,33.335,84,0,6
8/8/2019 3:00,3,0,1,1,28.7,33.335,84,0,7
8/8/2019 4:00,3,0,1,1,28.7,33.335,84,0,7
8/8/2019 5:00,3,0,1,2,27.88,31.82,89,11.0014,43
8/8/2019 6:00,3,0,1,2,28.7,33.335,84,11.0014,173
8/8/2019 7:00,3,0,1,2,28.7,33.335,84,11.0014,482
8/8/2019 8:00,3,0,1,2,30.34,36.365,72,6.0032,737
8/8/2019 9:00,3,0,1,2,31.16,36.365,66,0,341
8/8/2019 10:00,3,0,1,2,32.8,37.12,52,8.9981,214
8/8/2019 11:00,3,0,1,2,32.8,37.12,52,0,239
8/8/2019 12:00,3,0,1,2,32.8,37.12,52,0,280
8/8/2019 13:00,3,0,1,2,32.8,37.12,52,0,313
8/8/2019 14:00,3,0,1,2,32.8,37.12,52,16.9979,236
8/8/2019 15:00,3,0,1,2,34.44,37.88,44,12.998,278
8/8/2019 16:00,3,0,1,2,32.8,37.12,49,19.0012,441
8/8/2019 17:00,3,0,1,2,32.8,37.88,55,19.0012,858
8/8/2019 18:00,3,0,1,2,31.98,36.365,55,11.0014,862
8/8/2019 19:00,3,0,1,1,31.16,36.365,66,15.0013,686
8/8/2019 20:00,3,0,1,1,30.34,34.85,66,12.998,500
8/8/2019 21:00,3,0,1,1,30.34,34.85,66,7.0015,381
8/8/2019 22:00,3,0,1,1,29.52,34.85,74,7.0015,233
8/8/2019 23:00,3,0,1,1,29.52,34.09,70,8.9981,136
8/9/2019 0:00,3,0,1,1,29.52,34.85,74,12.998,67
8/9/2019 1:00,3,0,1,1,28.7,33.335,79,8.9981,28
8/9/2019 2:00,3,0,1,1,28.7,33.335,84,6.0032,14
8/9/2019 3:00,3,0,1,1,27.88,31.82,83,6.0032,6
8/9/2019 4:00,3,0,1,2,27.88,31.82,89,8.9981,10
8/9/2019 5:00,3,0,1,2,27.06,29.545,94,0,41
8/9/2019 6:00,3,0,1,1,27.06,30.305,83,11.0014,167
8/9/2019 7:00,3,0,1,2,28.7,33.335,84,11.0014,475
8/9/2019 8:00,3,0,1,1,29.52,34.85,74,7.0015,698
8/9/2019 9:00,3,0,1,1,31.16,36.365,66,11.0014,353
8/9/2019 10:00,3,0,1,1,32.8,37.88,55,15.0013,205
8/9/2019 11:00,3,0,1,1,34.44,37.88,44,0,260
8/9/2019 12:00,3,0,1,1,34.44,37.88,44,7.0015,277
8/9/2019 13:00,3,0,1,1,35.26,39.395,41,7.0015,281
8/9/2019 14:00,3,0,1,1,36.08,38.635,32,15.0013,247
8/9/2019 15:00,3,0,1,1,36.08,38.635,32,15.0013,267
