season,holiday,workingday,weather,temp,humidity,count,year,month,day,hour,dayofweek
3,0,1,1,29.52,58,244,2019,7,11,22,3
3,0,1,2,28.7,58,152,2019,7,11,23,3
3,0,1,2,27.88,61,56,2019,7,12,0,4
3,0,1,2,27.06,61,21,2019,7,12,1,4
3,0,1,2,27.06,65,9,2019,7,12,2,4
3,0,1,1,26.24,69,10,2019,7,12,3,4
3,0,1,1,26.24,73,5,2019,7,12,4,4
3,0,1,1,25.42,73,44,2019,7,12,5,4
3,0,1,1,26.24,73,178,2019,7,12,6,4
3,0,1,1,26.24,73,512,2019,7,12,7,4
3,0,1,1,27.88,65,702,2019,7,12,8,4
3,0,1,1,29.52,58,327,2019,7,12,9,4
3,0,1,1,30.34,48,214,2019,7,12,10,4
3,0,1,1,31.16,45,215,2019,7,12,11,4
3,0,1,1,31.98,35,292,2019,7,12,12,4
3,0,1,1,32.8,33,277,2019,7,12,13,4
3,0,1,1,31.98,33,209,2019,7,12,14,4
3,0,1,1,32.8,36,271,2019,7,12,15,4
3,0,1,1,32.8,36,439,2019,7,12,16,4
3,0,1,1,31.16,43,795,2019,7,12,17,4
3,0,1,1,31.16,45,825,2019,7,12,18,4
3,0,1,1,30.34,48,629,2019,7,12,19,4
3,0,1,1,30.34,48,514,2019,7,12,20,4
3,0,1,1,29.52,48,373,2019,7,12,21,4
3,0,1,1,29.52,51,318,2019,7,12,22,4
3,0,1,2,28.7,51,211,2019,7,12,23,4
3,0,1,2,28.7,54,95,2019,7,13,0,5
3,0,1,2,27.88,54,59,2019,7,13,1,5
3,0,1,2,27.06,61,17,2019,7,13,2,5
3,0,1,2,27.88,61,9,2019,7,13,3,5
3,0,1,2,27.06,61,11,2019,7,13,4,5
3,0,1,2,27.06,56,34,2019,7,13,5,5
3,0,1,2,28.7,54,127,2019,7,13,6,5
3,0,1,2,28.7,54,380,2019,7,13,7,5
3,0,1,2,28.7,54,713,2019,7,13,8,5
3,0,1,2,29.52,51,414,2019,7,13,9,5
3,0,1,2,30.34,48,268,2019,7,13,10,5
3,0,1,2,31.16,45,288,2019,7,13,11,5
3,0,1,2,31.16,40,379,2019,7,13,12,5
3,0,1,2,32.8,38,374,2019,7,13,13,5
3,0,1,2,32.8,38,369,2019,7,13,14,5
3,0,1,2,32.8,36,353,2019,7,13,15,5
3,0,1,2,32.8,36,492,2019,7,13,16,5
3,0,1,2,32.8,36,835,2019,7,13,17,5
3,0,1,1,31.98,46,631,2019,7,13,18,5
3,0,1,1,30.34,51,488,2019,7,13,19,5
3,0,1,1,30.34,48,389,2019,7,13,20,5
3,0,1,1,29.52,54,299,2019,7,13,21,5
3,0,1,1,30.34,45,263,2019,7,13,22,5
3,0,1,2,29.52,45,212,2019,7,13,23,5
3,0,0,2,29.52,48,191,2019,7,14,0,6
3,0,0,2,28.7,51,118,2019,7,14,1,6
3,0,0,2,28.7,54,101,2019,7,14,2,6
3,0,0,2,28.7,54,40,2019,7,14,3,6
3,0,0,3,27.06,61,9,2019,7,14,4,6
3,0,0,2,26.24,73,5,2019,7,14,5,6
3,0,0,2,26.24,78,35,2019,7,14,6,6
3,0,0,1,26.24,78,48,2019,7,14,7,6
3,0,0,1,25.42,78,151,2019,7,14,8,6
3,0,0,1,27.06,74,282,2019,7,14,9,6
3,0,0,2,29.52,70,401,2019,7,14,10,6
3,0,0,2,29.52,70,439,2019,7,14,11,6
3,0,0,2,30.34,66,499,2019,7,14,12,6
3,0,0,2,31.16,62,591,2019,7,14,13,6
3,0,0,1,32.8,55,632,2019,7,14,14,6
3,0,0,1,32.8,55,560,2019,7,14,15,6
3,0,0,2,29.52,79,566,2019,7,14,16,6
3,0,0,3,28.7,79,458,2019,7,14,17,6
3,0,0,1,29.52,79,351,2019,7,14,18,6
3,0,0,1,29.52,84,431,2019,7,14,19,6
3,0,0,1,29.52,84,356,2019,7,14,20,6
3,0,0,1,28.7,84,269,2019,7,14,21,6
3,0,0,1,28.7,79,225,2019,7,14,22,6
3,0,0,2,27.88,83,211,2019,7,14,23,6
3,0,0,1,27.88,89,187,2019,7,15,0,0
3,0,0,2,27.88,89,168,2019,7,15,1,0
3,0,0,2,27.88,89,115,2019,7,15,2,0
3,0,0,2,27.88,89,57,2019,7,15,3,0
3,0,0,2,27.88,89,19,2019,7,15,4,0
3,0,0,1,27.88,89,9,2019,7,15,5,0
3,0,0,1,27.88,83,15,2019,7,15,6,0
3,0,0,1,28.7,79,47,2019,7,15,7,0
3,0,0,2,28.7,84,133,2019,7,15,8,0
3,0,0,2,29.52,79,221,2019,7,15,9,0
3,0,0,1,31.16,66,382,2019,7,15,10,0
3,0,0,1,33.62,52,451,2019,7,15,11,0
3,0,0,1,34.44,47,489,2019,7,15,12,0
3,0,0,1,35.26,41,480,2019,7,15,13,0
3,0,0,1,36.9,37,476,2019,7,15,14,0
3,0,0,1,35.26,47,489,2019,7,15,15,0
3,0,0,1,35.26,41,495,2019,7,15,16,0
3,0,0,1,32.8,59,436,2019,7,15,17,0
3,0,0,3,29.52,79,312,2019,7,15,18,0
3,0,0,1,29.52,84,312,2019,7,15,19,0
3,0,0,1,29.52,79,294,2019,7,15,20,0
3,0,0,1,29.52,79,223,2019,7,15,21,0
3,0,0,1,29.52,74,130,2019,7,15,22,0
3,0,0,1,29.52,79,91,2019,7,15,23,0
3,0,1,3,29.52,79,43,2019,7,16,0,1
3,0,1,2,28.7,74,11,2019,7,16,1,1
3,0,1,1,28.7,74,15,2019,7,16,2,1
3,0,1,1,27.88,79,6,2019,7,16,3,1
3,0,1,1,27.88,79,12,2019,7,16,4,1
3,0,1,1,27.06,78,50,2019,7,16,5,1
3,0,1,1,27.88,79,140,2019,7,16,6,1
3,0,1,1,29.52,70,483,2019,7,16,7,1
3,0,1,1,30.34,66,667,2019,7,16,8,1
3,0,1,1,31.16,62,348,2019,7,16,9,1
3,0,1,1,32.8,59,186,2019,7,16,10,1
3,0,1,1,34.44,53,182,2019,7,16,11,1
3,0,1,1,34.44,49,237,2019,7,16,12,1
3,0,1,1,34.44,49,239,2019,7,16,13,1
3,0,1,1,36.08,42,212,2019,7,16,14,1
3,0,1,1,35.26,47,237,2019,7,16,15,1
3,0,1,3,31.16,66,386,2019,7,16,16,1
3,0,1,3,31.16,66,755,2019,7,16,17,1
3,0,1,1,34.44,53,794,2019,7,16,18,1
3,0,1,1,32.8,63,595,2019,7,16,19,1
3,0,1,1,32.8,59,454,2019,7,16,20,1
3,0,1,1,31.16,66,328,2019,7,16,21,1
3,0,1,1,31.16,62,284,2019,7,16,22,1
3,0,1,1,30.34,74,166,2019,7,16,23,1
3,0,1,1,29.52,84,53,2019,7,17,0,2
3,0,1,1,30.34,70,25,2019,7,17,1,2
3,0,1,1,29.52,70,7,2019,7,17,2,2
3,0,1,1,29.52,66,3,2019,7,17,3,2
3,0,1,1,29.52,62,7,2019,7,17,4,2
3,0,1,1,27.88,74,38,2019,7,17,5,2
3,0,1,1,29.52,66,213,2019,7,17,6,2
3,0,1,2,30.34,70,526,2019,7,17,7,2
3,0,1,2,32.8,55,661,2019,7,17,8,2
3,0,1,2,33.62,49,320,2019,7,17,9,2
3,0,1,2,34.44,49,159,2019,7,17,10,2
3,0,1,2,35.26,47,206,2019,7,17,11,2
3,0,1,2,36.9,35,254,2019,7,17,12,2
3,0,1,1,37.72,31,221,2019,7,17,13,2
3,0,1,1,38.54,29,214,2019,7,17,14,2
3,0,1,1,37.72,31,244,2019,7,17,15,2
3,0,1,1,37.72,29,381,2019,7,17,16,2
3,0,1,1,37.72,29,770,2019,7,17,17,2
3,0,1,1,36.9,33,772,2019,7,17,18,2
3,0,1,1,36.08,35,547,2019,7,17,19,2
3,0,1,1,35.26,34,427,2019,7,17,20,2
3,0,1,1,33.62,52,333,2019,7,17,21,2
3,0,1,1,32.8,55,244,2019,7,17,22,2
3,0,1,1,31.98,59,161,2019,7,17,23,2
3,0,1,1,31.16,66,53,2019,7,18,0,3
3,0,1,1,31.16,66,16,2019,7,18,1,3
3,0,1,1,30.34,66,8,2019,7,18,2,3
3,0,1,1,30.34,66,4,2019,7,18,3,3
3,0,1,1,29.52,70,6,2019,7,18,4,3
3,0,1,1,29.52,70,46,2019,7,18,5,3
3,0,1,1,29.52,70,162,2019,7,18,6,3
3,0,1,1,30.34,66,495,2019,7,18,7,3
3,0,1,1,31.98,62,679,2019,7,18,8,3
3,0,1,1,33.62,56,297,2019,7,18,9,3
3,0,1,1,36.9,42,138,2019,7,18,10,3
3,0,1,1,36.9,42,183,2019,7,18,11,3
3,0,1,1,37.72,37,202,2019,7,18,12,3
3,0,1,1,38.54,33,203,2019,7,18,13,3
3,0,1,1,38.54,38,170,2019,7,18,14,3
3,0,1,3,37.72,35,194,2019,7,18,15,3
3,0,1,1,30.34,66,224,2019,7,18,16,3
3,0,1,1,30.34,70,370,2019,7,18,17,3
3,0,1,2,31.16,62,643,2019,7,18,18,3
3,0,1,2,31.16,62,516,2019,7,18,19,3
3,0,1,1,30.34,62,366,2019,7,18,20,3
3,0,1,1,31.16,62,319,2019,7,18,21,3
3,0,1,1,31.16,58,288,2019,7,18,22,3
3,0,1,1,31.16,58,131,2019,7,18,23,3
3,0,1,1,30.34,66,66,2019,7,19,0,4
3,0,1,1,30.34,66,25,2019,7,19,1,4
3,0,1,1,29.52,70,7,2019,7,19,2,4
3,0,1,1,29.52,70,5,2019,7,19,3,4
3,0,1,1,29.52,70,8,2019,7,19,4,4
3,0,1,2,29.52,70,40,2019,7,19,5,4
3,0,1,1,29.52,66,152,2019,7,19,6,4
3,0,1,1,30.34,58,473,2019,7,19,7,4
3,0,1,1,31.16,58,657,2019,7,19,8,4
3,0,1,2,31.16,58,318,2019,7,19,9,4
3,0,1,1,31.16,58,198,2019,7,19,10,4
3,0,1,1,32.8,55,216,2019,7,19,11,4
3,0,1,1,34.44,49,274,2019,7,19,12,4
3,0,1,1,34.44,47,254,2019,7,19,13,4
3,0,1,1,35.26,44,197,2019,7,19,14,4
3,0,1,1,34.44,47,292,2019,7,19,15,4
3,0,1,1,34.44,47,358,2019,7,19,16,4
3,0,1,1,35.26,41,771,2019,7,19,17,4
3,0,1,1,35.26,41,777,2019,7,19,18,4
3,0,1,1,34.44,44,533,2019,7,19,19,4
3,0,1,1,33.62,49,505,2019,7,19,20,4
3,0,1,3,27.06,89,332,2019,7,19,21,4
3,0,1,3,27.06,89,68,2019,7,19,22,4
3,0,1,3,27.06,89,65,2019,7,19,23,4
3,0,1,1,27.88,79,47,2019,8,1,0,3
3,0,1,1,27.06,83,33,2019,8,1,1,3
3,0,1,1,26.24,83,13,2019,8,1,2,3
3,0,1,1,26.24,83,7,2019,8,1,3,3
3,0,1,2,26.24,78,4,2019,8,1,4,3
3,0,1,2,26.24,78,49,2019,8,1,5,3
3,0,1,1,26.24,78,185,2019,8,1,6,3
3,0,1,2,26.24,83,487,2019,8,1,7,3
3,0,1,2,27.06,78,681,2019,8,1,8,3
3,0,1,2,27.88,74,350,2019,8,1,9,3
3,0,1,1,29.52,66,236,2019,8,1,10,3
3,0,1,1,31.16,58,234,2019,8,1,11,3
3,0,1,1,32.8,49,284,2019,8,1,12,3
3,0,1,1,32.8,52,280,2019,8,1,13,3
3,0,1,1,33.62,46,263,2019,8,1,14,3
3,0,1,1,33.62,46,295,2019,8,1,15,3
3,0,1,1,32.8,55,479,2019,8,1,16,3
3,0,1,1,32.8,49,837,2019,8,1,17,3
3,0,1,3,31.16,62,891,2019,8,1,18,3
3,0,1,1,30.34,66,652,2019,8,1,19,3
3,0,1,1,30.34,66,513,2019,8,1,20,3
3,0,1,1,29.52,70,320,2019,8,1,21,3
3,0,1,1,29.52,70,288,2019,8,1,22,3
3,0,1,1,28.7,74,152,2019,8,1,23,3
3,0,1,1,28.7,74,63,2019,8,2,0,4
3,0,1,1,27.88,79,42,2019,8,2,1,4
3,0,1,1,27.06,83,11,2019,8,2,2,4
3,0,1,1,27.06,83,6,2019,8,2,3,4
3,0,1,1,27.06,83,9,2019,8,2,4,4
3,0,1,1,27.06,89,41,2019,8,2,5,4
3,0,1,1,27.06,83,183,2019,8,2,6,4
3,0,1,1,28.7,79,473,2019,8,2,7,4
3,0,1,1,29.52,74,739,2019,8,2,8,4
3,0,1,1,31.16,66,343,2019,8,2,9,4
3,0,1,1,32.8,55,181,2019,8,2,10,4
3,0,1,1,33.62,52,226,2019,8,2,11,4
3,0,1,1,34.44,44,286,2019,8,2,12,4
3,0,1,1,35.26,44,310,2019,8,2,13,4
3,0,1,1,35.26,41,225,2019,8,2,14,4
3,0,1,1,31.98,62,270,2019,8,2,15,4
3,0,1,1,33.62,46,406,2019,8,2,16,4
3,0,1,1,33.62,52,865,2019,8,2,17,4
3,0,1,1,32.8,59,767,2019,8,2,18,4
3,0,1,1,32.8,63,607,2019,8,2,19,4
3,0,1,1,31.98,66,427,2019,8,2,20,4
3,0,1,1,31.16,66,342,2019,8,2,21,4
3,0,1,1,30.34,70,262,2019,8,2,22,4
3,0,1,1,29.52,70,177,2019,8,2,23,4
3,0,1,1,29.52,70,71,2019,8,3,0,5
3,0,1,1,28.7,74,43,2019,8,3,1,5
3,0,1,1,27.88,79,14,2019,8,3,2,5
3,0,1,1,27.88,79,6,2019,8,3,3,5
3,0,1,1,27.06,83,12,2019,8,3,4,5
3,0,1,1,27.06,83,37,2019,8,3,5,5
3,0,1,1,27.06,83,163,2019,8,3,6,5
3,0,1,1,28.7,74,421,2019,8,3,7,5
3,0,1,1,29.52,70,668,2019,8,3,8,5
3,0,1,2,30.34,66,396,2019,8,3,9,5
3,0,1,2,32.8,52,249,2019,8,3,10,5
3,0,1,2,34.44,49,263,2019,8,3,11,5
3,0,1,2,35.26,50,338,2019,8,3,12,5
3,0,1,2,35.26,47,345,2019,8,3,13,5
3,0,1,2,35.26,44,331,2019,8,3,14,5
3,0,1,1,36.08,42,380,2019,8,3,15,5
3,0,1,2,35.26,41,492,2019,8,3,16,5
3,0,1,2,34.44,53,741,2019,8,3,17,5
3,0,1,2,33.62,59,671,2019,8,3,18,5
3,0,1,2,32.8,63,469,2019,8,3,19,5
3,0,1,2,31.98,66,389,2019,8,3,20,5
3,0,1,2,31.16,66,278,2019,8,3,21,5
3,0,1,1,31.16,70,202,2019,8,3,22,5
3,0,1,1,30.34,79,196,2019,8,3,23,5
3,0,0,1,30.34,79,161,2019,8,4,0,6
3,0,0,1,29.52,84,122,2019,8,4,1,6
3,0,0,1,29.52,84,84,2019,8,4,2,6
3,0,0,1,29.52,84,30,2019,8,4,3,6
3,0,0,1,29.52,79,13,2019,8,4,4,6
3,0,0,1,28.7,84,17,2019,8,4,5,6
3,0,0,1,28.7,84,49,2019,8,4,6,6
3,0,0,1,29.52,77,67,2019,8,4,7,6
3,0,0,1,30.34,72,181,2019,8,4,8,6
3,0,0,1,31.98,65,278,2019,8,4,9,6
3,0,0,1,33.62,57,396,2019,8,4,10,6
3,0,0,1,35.26,47,470,2019,8,4,11,6
3,0,0,1,35.26,40,547,2019,8,4,12,6
3,0,0,1,36.08,42,527,2019,8,4,13,6
3,0,0,1,36.08,40,472,2019,8,4,14,6
3,0,0,1,36.08,42,489,2019,8,4,15,6
3,0,0,1,36.9,39,450,2019,8,4,16,6
3,0,0,1,36.08,37,492,2019,8,4,17,6
3,0,0,1,35.26,41,490,2019,8,4,18,6
3,0,0,1,33.62,52,397,2019,8,4,19,6
3,0,0,1,33.62,52,312,2019,8,4,20,6
3,0,0,1,32.8,59,289,2019,8,4,21,6
3,0,0,1,31.16,66,269,2019,8,4,22,6
3,0,0,1,31.16,66,222,2019,8,4,23,6
3,0,0,1,30.34,70,153,2019,8,5,0,0
3,0,0,1,30.34,70,87,2019,8,5,1,0
3,0,0,1,30.34,70,73,2019,8,5,2,0
3,0,0,1,29.52,74,41,2019,8,5,3,0
3,0,0,1,29.52,74,14,2019,8,5,4,0
3,0,0,1,29.52,74,19,2019,8,5,5,0
3,0,0,1,29.52,79,19,2019,8,5,6,0
3,0,0,1,30.34,74,68,2019,8,5,7,0
3,0,0,1,31.16,66,108,2019,8,5,8,0
3,0,0,1,32.8,59,229,2019,8,5,9,0
3,0,0,1,32.8,59,364,2019,8,5,10,0
3,0,0,1,33.62,56,437,2019,8,5,11,0
3,0,0,1,35.26,47,491,2019,8,5,12,0
3,0,0,1,36.08,44,523,2019,8,5,13,0
3,0,0,1,36.9,42,526,2019,8,5,14,0
3,0,0,1,36.9,37,450,2019,8,5,15,0
3,0,0,1,33.62,46,421,2019,8,5,16,0
3,0,0,1,33.62,46,382,2019,8,5,17,0
3,0,0,3,28.7,74,229,2019,8,5,18,0
3,0,0,1,28.7,84,185,2019,8,5,19,0
3,0,0,1,28.7,84,193,2019,8,5,20,0
3,0,0,1,29.52,79,208,2019,8,5,21,0
3,0,0,1,29.52,79,157,2019,8,5,22,0
3,0,0,2,29.52,79,87,2019,8,5,23,0
3,0,1,2,29.52,79,33,2019,8,6,0,1
3,0,1,1,29.52,79,11,2019,8,6,1,1
3,0,1,2,29.52,79,5,2019,8,6,2,1
3,0,1,3,29.52,79,5,2019,8,6,3,1
3,0,1,2,29.52,74,11,2019,8,6,4,1
3,0,1,1,28.7,79,25,2019,8,6,5,1
3,0,1,2,28.7,79,141,2019,8,6,6,1
3,0,1,3,29.52,70,407,2019,8,6,7,1
3,0,1,2,28.7,79,605,2019,8,6,8,1
3,0,1,3,28.7,79,276,2019,8,6,9,1
3,0,1,1,30.34,70,213,2019,8,6,10,1
3,0,1,1,31.16,66,260,2019,8,6,11,1
3,0,1,2,31.98,55,285,2019,8,6,12,1
3,0,1,1,32.8,49,289,2019,8,6,13,1
3,0,1,1,33.62,46,287,2019,8,6,14,1
3,0,1,1,33.62,46,274,2019,8,6,15,1
3,0,1,1,34.44,41,451,2019,8,6,16,1
3,0,1,1,33.62,41,858,2019,8,6,17,1
3,0,1,1,33.62,41,843,2019,8,6,18,1
3,0,1,1,31.98,59,640,2019,8,6,19,1
3,0,1,1,31.16,66,457,2019,8,6,20,1
3,0,1,1,30.34,70,317,2019,8,6,21,1
3,0,1,1,30.34,70,207,2019,8,6,22,1
3,0,1,1,29.52,74,113,2019,8,6,23,1
3,0,1,1,28.7,84,47,2019,8,7,0,2
3,0,1,1,28.7,84,18,2019,8,7,1,2
3,0,1,1,28.7,84,13,2019,8,7,2,2
3,0,1,1,28.7,84,6,2019,8,7,3,2
3,0,1,1,27.88,83,9,2019,8,7,4,2
3,0,1,1,28.7,79,36,2019,8,7,5,2
3,0,1,2,28.7,79,179,2019,8,7,6,2
3,0,1,2,28.7,74,502,2019,8,7,7,2
3,0,1,2,28.7,70,705,2019,8,7,8,2
3,0,1,2,28.7,74,327,2019,8,7,9,2
3,0,1,2,30.34,70,250,2019,8,7,10,2
3,0,1,2,31.16,66,214,2019,8,7,11,2
3,0,1,2,32.8,55,283,2019,8,7,12,2
3,0,1,2,32.8,52,253,2019,8,7,13,2
3,0,1,2,33.62,46,261,2019,8,7,14,2
3,0,1,1,32.8,52,306,2019,8,7,15,2
3,0,1,3,31.16,66,445,2019,8,7,16,2
3,0,1,2,31.98,62,868,2019,8,7,17,2
3,0,1,2,31.16,62,814,2019,8,7,18,2
3,0,1,2,31.16,66,610,2019,8,7,19,2
3,0,1,2,30.34,70,448,2019,8,7,20,2
3,0,1,2,29.52,74,317,2019,8,7,21,2
3,0,1,1,29.52,74,224,2019,8,7,22,2
3,0,1,1,29.52,79,138,2019,8,7,23,2
3,0,1,1,28.7,84,58,2019,8,8,0,3
3,0,1,1,29.52,79,23,2019,8,8,1,3
3,0,1,1,28.7,84,6,2019,8,8,2,3
3,0,1,1,28.7,84,7,2019,8,8,3,3
3,0,1,1,28.7,84,7,2019,8,8,4,3
3,0,1,2,27.88,89,43,2019,8,8,5,3
3,0,1,2,28.7,84,173,2019,8,8,6,3
3,0,1,2,28.7,84,482,2019,8,8,7,3
3,0,1,2,30.34,72,737,2019,8,8,8,3
3,0,1,2,31.16,66,341,2019,8,8,9,3
3,0,1,2,32.8,52,214,2019,8,8,10,3
3,0,1,2,32.8,52,239,2019,8,8,11,3
3,0,1,2,32.8,52,280,2019,8,8,12,3
3,0,1,2,32.8,52,313,2019,8,8,13,3
3,0,1,2,32.8,52,236,2019,8,8,14,3
3,0,1,2,34.44,44,278,2019,8,8,15,3
3,0,1,2,32.8,49,441,2019,8,8,16,3
3,0,1,2,32.8,55,858,2019,8,8,17,3
3,0,1,2,31.98,55,862,2019,8,8,18,3
3,0,1,1,31.16,66,686,2019,8,8,19,3
3,0,1,1,30.34,66,500,2019,8,8,20,3
3,0,1,1,30.34,66,381,2019,8,8,21,3
3,0,1,1,29.52,74,233,2019,8,8,22,3
3,0,1,1,29.52,70,136,2019,8,8,23,3
3,0,1,1,29.52,74,67,2019,8,9,0,4
3,0,1,1,28.7,79,28,2019,8,9,1,4
3,0,1,1,28.7,84,14,2019,8,9,2,4
3,0,1,1,27.88,83,6,2019,8,9,3,4
3,0,1,2,27.88,89,10,2019,8,9,4,4
3,0,1,2,27.06,94,41,2019,8,9,5,4
3,0,1,1,27.06,83,167,2019,8,9,6,4
3,0,1,2,28.7,84,475,2019,8,9,7,4
3,0,1,1,29.52,74,698,2019,8,9,8,4
3,0,1,1,31.16,66,353,2019,8,9,9,4
3,0,1,1,32.8,55,205,2019,8,9,10,4
3,0,1,1,34.44,44,260,2019,8,9,11,4
3,0,1,1,34.44,44,277,2019,8,9,12,4
3,0,1,1,35.26,41,281,2019,8,9,13,4
3,0,1,1,36.08,32,247,2019,8,9,14,4
3,0,1,1,36.08,32,267,2019,8,9,15,4
3,0,1,1,35.26,39,417,2019,8,9,16,4
3,0,1,1,35.26,36,810,2019,8,9,17,4
3,0,1,2,33.62,46,811,2019,8,9,18,4
3,0,1,1,32.8,55,623,2019,8,9,19,4
3,0,1,1,28.7,54,478,2019,8,9,20,4
3,0,1,2,28.7,58,336,2019,8,9,21,4
3,0,1,2,27.06,69,259,2019,8,9,22,4
3,0,1,1,27.06,74,156,2019,8,9,23,4
3,0,1,1,28.7,65,85,2019,8,10,0,5
3,0,1,1,28.7,65,41,2019,8,10,1,5
3,0,1,1,28.7,74,20,2019,8,10,2,5
3,0,1,2,29.52,79,9,2019,8,10,3,5
3,0,1,3,28.7,84,7,2019,8,10,4,5
3,0,1,3,28.7,84,33,2019,8,10,5,5
3,0,1,3,26.24,89,44,2019,8,10,6,5
3,0,1,3,26.24,89,133,2019,8,10,7,5
3,0,1,3,25.42,91,119,2019,8,10,8,5
3,0,1,2,26.24,89,220,2019,8,10,9,5
3,0,1,1,27.06,89,193,2019,8,10,10,5
3,0,1,3,27.88,79,251,2019,8,10,11,5
3,0,1,2,30.34,66,315,2019,8,10,12,5
3,0,1,2,31.16,58,290,2019,8,10,13,5
3,0,1,1,31.16,58,307,2019,8,10,14,5
3,0,1,1,32.8,52,324,2019,8,10,15,5
3,0,1,1,31.98,55,467,2019,8,10,16,5
3,0,1,1,32.8,52,730,2019,8,10,17,5
3,0,1,1,31.16,62,640,2019,8,10,18,5
3,0,1,1,31.16,62,492,2019,8,10,19,5
3,0,1,1,30.34,66,370,2019,8,10,20,5
3,0,1,1,30.34,66,286,2019,8,10,21,5
3,0,1,1,29.52,74,218,2019,8,10,22,5
3,0,1,1,29.52,70,192,2019,8,10,23,5
3,0,0,1,28.7,70,180,2019,8,11,0,6
3,0,0,1,27.06,74,116,2019,8,11,1,6
3,0,0,3,26.24,78,85,2019,8,11,2,6
3,0,0,3,25.42,83,21,2019,8,11,3,6
3,0,0,1,25.42,83,10,2019,8,11,4,6
3,0,0,1,25.42,88,11,2019,8,11,5,6
3,0,0,2,25.42,88,23,2019,8,11,6,6
3,0,0,1,26.24,83,62,2019,8,11,7,6
3,0,0,1,27.06,83,162,2019,8,11,8,6
3,0,0,1,27.88,79,271,2019,8,11,9,6
3,0,0,1,29.52,62,407,2019,8,11,10,6
3,0,0,1,30.34,66,499,2019,8,11,11,6
3,0,0,1,31.16,58,546,2019,8,11,12,6
3,0,0,1,32.8,49,569,2019,8,11,13,6
3,0,0,1,32.8,49,538,2019,8,11,14,6
3,0,0,1,32.8,46,562,2019,8,11,15,6
3,0,0,1,32.8,46,531,2019,8,11,16,6
3,0,0,3,30.34,66,512,2019,8,11,17,6
3,0,0,2,28.7,74,300,2019,8,11,18,6
3,0,0,2,27.06,89,275,2019,8,11,19,6
3,0,0,3,27.06,89,160,2019,8,11,20,6
3,0,0,2,27.06,89,128,2019,8,11,21,6
3,0,0,2,27.06,89,168,2019,8,11,22,6
3,0,0,3,27.06,78,163,2019,8,11,23,6
3,0,0,2,26.24,73,120,2019,8,12,0,0
3,0,0,1,25.42,78,113,2019,8,12,1,0
3,0,0,1,26.24,69,86,2019,8,12,2,0
3,0,0,1,25.42,73,48,2019,8,12,3,0
3,0,0,1,26.24,69,10,2019,8,12,4,0
3,0,0,1,26.24,61,10,2019,8,12,5,0
3,0,0,1,26.24,65,16,2019,8,12,6,0
3,0,0,1,26.24,65,39,2019,8,12,7,0
3,0,0,1,27.06,54,119,2019,8,12,8,0
3,0,0,1,28.7,48,217,2019,8,12,9,0
3,0,0,1,28.7,51,328,2019,8,12,10,0
3,0,0,1,30.34,42,449,2019,8,12,11,0
3,0,0,1,30.34,42,505,2019,8,12,12,0
3,0,0,1,31.98,40,543,2019,8,12,13,0
3,0,0,1,31.16,40,579,2019,8,12,14,0
3,0,0,1,31.16,40,577,2019,8,12,15,0
3,0,0,1,31.16,40,513,2019,8,12,16,0
3,0,0,1,32.8,33,505,2019,8,12,17,0
3,0,0,1,31.98,35,491,2019,8,12,18,0
3,0,0,1,30.34,40,465,2019,8,12,19,0
3,0,0,1,29.52,45,300,2019,8,12,20,0
3,0,0,1,29.52,51,220,2019,8,12,21,0
3,0,0,1,28.7,58,181,2019,8,12,22,0
3,0,0,1,27.88,61,110,2019,8,12,23,0
3,0,1,1,27.06,65,47,2019,8,13,0,1
3,0,1,1,27.06,65,14,2019,8,13,1,1
3,0,1,1,26.24,69,9,2019,8,13,2,1
3,0,1,1,26.24,69,6,2019,8,13,3,1
3,0,1,1,26.24,69,11,2019,8,13,4,1
3,0,1,1,26.24,69,36,2019,8,13,5,1
3,0,1,1,25.42,73,159,2019,8,13,6,1
3,0,1,1,27.06,65,436,2019,8,13,7,1
3,0,1,2,29.52,51,673,2019,8,13,8,1
3,0,1,2,30.34,45,305,2019,8,13,9,1
3,0,1,2,31.16,40,199,2019,8,13,10,1
3,0,1,1,31.16,40,245,2019,8,13,11,1
3,0,1,1,31.98,40,276,2019,8,13,12,1
3,0,1,1,31.98,40,254,2019,8,13,13,1
3,0,1,1,32.8,33,248,2019,8,13,14,1
3,0,1,1,33.62,34,274,2019,8,13,15,1
3,0,1,1,32.8,36,464,2019,8,13,16,1
3,0,1,1,32.8,36,818,2019,8,13,17,1
3,0,1,1,31.16,52,812,2019,8,13,18,1
3,0,1,1,30.34,58,555,2019,8,13,19,1
3,0,1,1,30.34,62,432,2019,8,13,20,1
3,0,1,1,29.52,66,290,2019,8,13,21,1
3,0,1,1,29.52,62,192,2019,8,13,22,1
3,0,1,1,28.7,70,128,2019,8,13,23,1
3,0,1,1,28.7,74,60,2019,8,14,0,2
3,0,1,1,27.88,79,27,2019,8,14,1,2
3,0,1,2,27.88,83,11,2019,8,14,2,2
3,0,1,2,27.88,83,3,2019,8,14,3,2
3,0,1,2,27.88,83,5,2019,8,14,4,2
3,0,1,2,27.88,89,36,2019,8,14,5,2
3,0,1,3,26.24,83,64,2019,8,14,6,2
3,0,1,2,27.06,83,179,2019,8,14,7,2
3,0,1,2,27.06,89,618,2019,8,14,8,2
3,0,1,2,28.7,74,402,2019,8,14,9,2
3,0,1,1,28.7,79,208,2019,8,14,10,2
