,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
9247,3,0,0,3,22.96,26.515,88,12.998,114
9248,3,0,0,3,23.78,27.275,83,12.998,171
9249,3,0,0,3,23.78,27.275,83,8.9981,167
9250,3,0,0,3,23.78,27.275,88,7.0015,215
9251,3,0,0,2,23.78,27.275,88,6.0032,194
9252,3,0,0,2,24.6,28.03,83,11.0014,181
9253,3,0,0,2,23.78,27.275,78,19.9995,194
9254,3,0,0,2,23.78,27.275,73,11.0014,133
9255,3,0,0,2,22.96,26.515,73,12.998,124
9256,3,0,0,1,22.96,26.515,73,15.0013,124
9257,3,0,0,1,22.14,25.76,77,19.0012,96
9258,3,0,0,1,22.14,25.76,73,15.0013,46
9259,3,0,0,1,21.32,25.0,77,16.9979,28
9260,3,0,0,1,21.32,25.0,77,12.998,55
9261,3,0,0,1,21.32,25.0,77,12.998,35
9262,3,0,0,1,22.14,25.76,73,11.0014,70
9263,3,0,0,1,23.78,27.275,68,15.0013,170
9264,3,0,0,1,25.42,30.305,61,16.9979,299
9265,3,0,0,1,26.24,31.06,57,19.9995,495
9266,3,0,0,1,27.06,31.06,47,16.9979,585
9267,3,0,0,1,27.06,31.06,47,0.0,757
9268,3,0,0,1,27.88,31.82,39,0.0,729
9269,3,0,0,1,29.52,32.575,30,19.0012,647
9270,3,0,0,1,29.52,32.575,32,16.9979,696
9271,3,0,0,1,27.88,31.82,36,19.0012,701
9272,3,0,0,1,28.7,31.82,37,16.9979,671
9273,3,0,0,1,27.06,31.06,36,16.9979,560
9274,3,0,0,1,27.06,31.06,36,16.9979,496
9275,3,0,0,1,25.42,31.06,41,19.0012,356
9276,3,0,0,1,24.6,31.06,46,15.0013,206
9277,3,0,0,1,23.78,27.275,49,16.9979,189
9278,3,0,0,1,22.96,26.515,52,19.0012,92
9279,3,0,1,1,22.96,26.515,52,19.0012,41
9280,3,0,1,1,22.14,25.76,60,12.998,18
9281,3,0,1,1,22.14,25.76,60,23.9994,17
9282,3,0,1,1,21.32,25.0,68,19.0012,12
9283,3,0,1,1,21.32,25.0,68,19.0012,5
9284,3,0,1,1,20.5,24.24,72,16.9979,40
9285,3,0,1,1,20.5,24.24,72,8.9981,180
9286,3,0,1,1,21.32,25.0,68,15.0013,447
9287,3,0,1,1,22.96,26.515,60,19.0012,730
9288,3,0,1,1,24.6,31.06,53,19.9995,361
9289,3,0,1,1,25.42,31.06,50,19.0012,210
9290,3,0,1,1,25.42,31.06,43,19.9995,236
9291,3,0,1,1,26.24,31.06,44,26.0027,332
9292,3,0,1,1,26.24,31.06,38,15.0013,323
9293,3,0,1,1,27.06,31.06,36,19.0012,340
9294,3,0,1,1,27.06,31.06,31,26.0027,346
9295,3,0,1,1,27.06,31.06,34,22.0028,488
9296,3,0,1,1,27.06,31.06,34,22.0028,871
9297,3,0,1,1,25.42,31.06,35,19.9995,968
9298,3,0,1,1,25.42,31.06,38,19.9995,633
9299,3,0,1,1,24.6,31.06,40,12.998,390
9300,3,0,1,1,22.96,26.515,49,11.0014,285
9301,3,0,1,1,22.14,25.76,52,8.9981,159
9302,3,0,1,1,22.14,25.76,52,0.0,93
9303,3,0,1,1,21.32,25.0,59,7.0015,32
9304,3,0,1,1,20.5,24.24,63,0.0,10
9305,3,0,1,1,19.68,23.485,77,11.0014,6
9306,3,0,1,1,19.68,23.485,67,8.9981,8
9307,3,0,1,1,19.68,23.485,72,7.0015,9
9308,3,0,1,1,18.86,22.725,72,6.0032,44
9309,3,0,1,1,18.86,22.725,77,7.0015,211
9310,3,0,1,1,20.5,24.24,72,7.0015,596
9311,3,0,1,1,22.14,25.76,68,6.0032,750
9312,3,0,1,1,24.6,31.06,49,0.0,358
9313,3,0,1,1,25.42,31.06,38,0.0,196
9314,3,0,1,1,26.24,31.06,33,6.0032,247
9315,3,0,1,1,26.24,31.06,33,0.0,316
9316,3,0,1,1,27.06,31.06,29,6.0032,328
9317,3,0,1,1,27.88,31.06,30,6.0032,255
9318,3,0,1,1,28.7,31.82,28,7.0015,326
9319,3,0,1,1,28.7,31.82,28,8.9981,536
9320,3,0,1,1,28.7,31.82,28,0.0,970
9321,3,0,1,1,26.24,31.06,36,11.0014,877
9322,3,0,1,1,25.42,31.06,41,12.998,596
9323,3,0,1,1,23.78,27.275,56,8.9981,461
9324,3,0,1,1,22.96,26.515,60,7.0015,310
9325,3,0,1,1,22.96,26.515,64,7.0015,216
9326,3,0,1,1,22.14,25.76,68,7.0015,109
9327,3,0,1,1,21.32,25.0,72,7.0015,49
9328,3,0,1,1,21.32,25.0,72,7.0015,21
9329,3,0,1,1,21.32,25.0,72,6.0032,11
9330,3,0,1,1,20.5,24.24,77,6.0032,7
9331,3,0,1,1,20.5,24.24,72,6.0032,5
9332,3,0,1,1,20.5,24.24,72,6.0032,48
9333,3,0,1,1,20.5,24.24,72,6.0032,205
9334,3,0,1,1,21.32,25.0,72,0.0,557
9335,3,0,1,1,22.96,26.515,64,7.0015,770
9336,3,0,1,1,24.6,30.305,64,8.9981,328
9337,3,0,1,1,25.42,30.305,61,8.9981,205
9338,3,0,1,1,27.06,31.06,50,12.998,232
9339,3,0,1,1,27.88,31.82,36,8.9981,352
9340,3,0,1,1,28.7,31.82,34,8.9981,323
9341,3,0,1,1,28.7,31.82,37,11.0014,278
9342,3,0,1,1,29.52,32.575,37,8.9981,318
9343,3,0,1,1,29.52,32.575,37,11.0014,509
9344,3,0,1,1,28.7,31.82,41,19.9995,925
9345,3,0,1,1,27.06,31.06,44,16.9979,977
9346,3,0,1,1,26.24,31.06,50,12.998,635
9347,3,0,1,1,25.42,31.06,57,8.9981,470
9348,3,0,1,1,24.6,30.305,60,8.9981,306
9349,3,0,1,1,22.96,26.515,64,6.0032,212
9350,3,0,1,1,22.96,26.515,68,7.0015,127
9351,3,0,1,1,22.96,26.515,73,6.0032,57
9352,3,0,1,1,22.14,25.76,77,6.0032,28
9353,3,0,1,1,22.14,25.76,77,0.0,9
9354,3,0,1,1,21.32,25.0,83,0.0,11
9355,3,0,1,1,21.32,25.0,83,0.0,6
9356,3,0,1,1,21.32,25.0,83,0.0,57
9357,3,0,1,1,20.5,24.24,82,0.0,195
9358,3,0,1,1,22.14,25.76,77,0.0,571
9359,3,0,1,1,22.96,26.515,73,0.0,758
9360,3,0,1,1,24.6,30.305,64,6.0032,338
9361,3,0,1,1,26.24,31.06,61,6.0032,212
9362,3,0,1,1,27.06,31.06,50,11.0014,254
9363,3,0,1,1,27.88,31.82,44,7.0015,297
9364,3,0,1,1,28.7,31.82,42,0.0,283
9365,3,0,1,1,29.52,32.575,39,8.9981,274
9366,3,0,1,1,29.52,32.575,42,7.0015,352
9367,3,0,1,1,29.52,32.575,39,6.0032,491
9368,3,0,1,1,29.52,32.575,42,12.998,884
9369,3,0,1,1,27.88,31.82,57,16.9979,852
9370,3,0,1,1,26.24,30.305,65,8.9981,674
9371,3,0,1,1,25.42,30.305,69,7.0015,463
9372,3,0,1,1,25.42,30.305,65,7.0015,317
9373,3,0,1,1,24.6,29.545,69,8.9981,251
9374,3,0,1,1,23.78,27.275,73,7.0015,170
9375,3,0,1,1,22.96,26.515,73,6.0032,87
9376,3,0,1,1,22.96,26.515,73,6.0032,41
9377,3,0,1,1,22.96,26.515,73,0.0,30
9378,3,0,1,1,22.14,25.76,77,0.0,14
9379,3,0,1,1,22.14,25.76,77,0.0,12
9380,3,0,1,1,22.14,25.76,83,0.0,41
9381,3,0,1,1,22.14,25.76,88,0.0,152
9382,3,0,1,2,22.96,26.515,88,0.0,454
9383,3,0,1,2,24.6,28.79,78,11.0014,766
9384,3,0,1,2,25.42,29.545,78,11.0014,347
9385,3,0,1,2,27.88,31.82,65,0.0,246
9386,3,0,1,2,27.88,31.82,61,7.0015,280
9387,3,0,1,2,28.7,32.575,54,12.998,409
9388,3,0,1,2,28.7,32.575,54,12.998,408
9389,3,0,1,2,29.52,32.575,45,11.0014,371
9390,3,0,1,2,29.52,33.335,48,8.9981,367
9391,3,0,1,2,29.52,33.335,51,0.0,563
9392,3,0,1,1,29.52,33.335,51,12.998,894
9393,3,0,1,1,29.52,32.575,45,15.0013,808
9394,3,0,1,1,27.88,31.82,57,11.0014,579
9395,3,0,1,1,27.06,31.06,61,7.0015,404
9396,3,0,1,1,26.24,30.305,73,15.0013,312
9397,3,0,1,1,25.42,28.79,83,12.998,229
9398,3,0,1,1,25.42,29.545,78,6.0032,195
9399,3,0,0,1,24.6,28.03,83,7.0015,207
9400,3,0,0,1,24.6,29.545,73,0.0,109
9401,3,0,0,1,23.78,27.275,78,7.0015,93
9402,3,0,0,1,24.6,29.545,73,16.9979,37
9403,3,0,0,2,24.6,29.545,69,23.9994,6
9404,3,0,0,1,23.78,27.275,60,35.0008,16
9405,3,0,0,1,22.14,25.76,49,27.9993,33
9406,3,0,0,1,22.14,25.76,52,19.0012,73
9407,3,0,0,1,22.96,26.515,49,27.9993,212
9408,3,0,0,1,24.6,31.06,43,27.9993,342
9409,3,0,0,1,25.42,31.06,41,26.0027,442
9410,3,0,0,1,26.24,31.06,38,26.0027,627
9411,3,0,0,1,27.06,31.06,36,23.9994,706
9412,3,0,0,1,27.88,31.82,36,12.998,704
9413,3,0,0,1,27.88,31.82,34,22.0028,715
9414,3,0,0,2,27.88,31.82,34,19.0012,654
9415,3,0,0,2,27.06,31.06,36,15.0013,783
9416,3,0,0,2,27.06,31.06,36,16.9979,729
9417,3,0,0,2,26.24,31.06,36,19.0012,614
9418,3,0,0,1,25.42,31.06,41,11.0014,478
9419,3,0,0,1,24.6,31.06,43,6.0032,330
9420,3,0,0,1,22.96,26.515,52,7.0015,296
9421,3,0,0,1,22.96,26.515,52,0.0,279
9422,3,0,0,1,22.14,25.76,60,0.0,229
9423,3,0,0,1,22.14,25.76,64,0.0,151
9424,3,0,0,1,22.14,25.76,64,0.0,117
9425,3,0,0,1,21.32,25.0,63,0.0,89
9426,3,0,0,1,20.5,24.24,68,0.0,48
9427,3,0,0,1,20.5,24.24,72,0.0,8
9428,3,0,0,1,20.5,24.24,72,0.0,13
9429,3,0,0,1,20.5,24.24,72,0.0,35
9430,3,0,0,1,20.5,24.24,77,7.0015,71
9431,3,0,0,1,22.14,25.76,64,11.0014,128
9432,3,0,0,1,23.78,27.275,60,8.9981,296
9433,3,0,0,1,25.42,31.06,50,7.0015,490
9434,3,0,0,1,26.24,31.06,47,11.0014,559
9435,3,0,0,1,27.06,31.06,44,11.0014,656
9436,3,0,0,1,26.24,31.06,41,11.0014,694
9437,3,0,0,1,27.06,31.06,39,8.9981,635
9438,3,0,0,1,26.24,31.06,41,11.0014,557
9439,3,0,0,1,26.24,31.06,44,11.0014,596
9440,3,0,0,1,27.06,31.06,41,0.0,570
9441,3,0,0,1,25.42,31.06,50,11.0014,481
9442,3,0,0,1,25.42,31.06,50,8.9981,403
9443,3,0,0,1,24.6,31.06,53,7.0015,324
9444,3,0,0,1,24.6,31.06,56,7.0015,191
9445,3,0,0,1,22.96,26.515,68,6.0032,127
9446,3,0,0,1,22.14,25.76,68,7.0015,94
9447,3,0,1,1,22.14,25.76,68,11.0014,45
9448,3,0,1,1,21.32,25.0,72,6.0032,21
9449,3,0,1,1,21.32,25.0,72,0.0,13
9450,3,0,1,1,20.5,24.24,77,6.0032,7
9451,3,0,1,1,20.5,24.24,77,0.0,11
9452,3,0,1,1,19.68,23.485,82,6.0032,45
9453,3,0,1,1,19.68,23.485,82,0.0,164
9454,3,0,1,1,21.32,25.0,77,0.0,492
9455,3,0,1,1,22.14,25.76,77,6.0032,683
9456,3,0,1,1,23.78,27.275,68,8.9981,299
9457,3,0,1,2,25.42,30.305,65,12.998,202
9458,3,0,1,2,25.42,30.305,69,15.0013,252
9459,3,0,1,2,25.42,30.305,69,12.998,295
9460,3,0,1,1,26.24,30.305,65,16.9979,343
9461,3,0,1,2,26.24,30.305,65,16.9979,332
9462,3,0,1,2,26.24,30.305,65,16.9979,338
9463,3,0,1,2,26.24,30.305,69,16.9979,453
9464,3,0,1,2,26.24,30.305,65,15.0013,842
9465,3,0,1,2,25.42,29.545,73,11.0014,774
9466,3,0,1,2,25.42,29.545,73,7.0015,486
9467,3,0,1,2,25.42,29.545,73,8.9981,340
9468,3,0,1,3,25.42,28.79,83,15.0013,233
9469,3,0,1,3,25.42,28.79,83,16.9979,129
9470,3,0,1,3,24.6,25.76,94,16.9979,70
9471,3,0,1,3,24.6,25.76,94,16.9979,13
9472,3,0,1,3,24.6,25.76,94,12.998,5
9473,3,0,1,3,24.6,25.76,94,12.998,4
9474,3,0,1,2,25.42,27.275,94,19.0012,6
9475,3,0,1,2,25.42,27.275,94,23.9994,7
9476,3,0,1,2,26.24,28.79,89,22.0028,48
9477,3,0,1,2,26.24,28.79,89,22.0028,167
9478,3,0,1,2,26.24,28.79,89,30.0026,356
9479,3,0,1,2,27.06,30.305,83,36.9974,672
9480,3,0,1,2,27.06,30.305,83,39.0007,293
9481,3,0,1,3,27.88,31.82,79,43.0006,160
9482,3,0,1,2,27.88,31.82,79,43.0006,151
9483,3,0,1,3,27.88,31.82,83,30.0026,88
9484,3,0,1,2,28.7,33.335,74,39.0007,114
9485,3,0,1,3,24.6,25.76,94,31.0009,143
9486,3,0,1,3,24.6,27.275,88,16.9979,36
9487,3,0,1,3,24.6,27.275,88,19.9995,141
9488,3,0,1,3,24.6,27.275,88,12.998,338
9489,3,0,1,2,24.6,27.275,88,11.0014,281
9490,3,0,1,2,24.6,27.275,88,19.9995,324
9491,3,0,1,2,24.6,27.275,88,12.998,290
9492,3,0,1,2,24.6,27.275,88,12.998,207
9493,3,0,1,3,23.78,27.275,83,31.0009,151
9494,3,0,1,2,22.96,26.515,83,15.0013,78
9495,3,0,1,2,22.96,26.515,68,19.0012,26
9496,3,0,1,2,22.14,25.76,68,16.9979,12
9497,3,0,1,2,22.14,25.76,64,22.0028,3
9498,3,0,1,2,21.32,25.0,63,16.9979,5
9499,3,0,1,2,21.32,25.0,68,23.9994,10
9500,3,0,1,2,21.32,25.0,68,19.0012,56
9501,3,0,1,1,21.32,25.0,63,16.9979,172
9502,3,0,1,1,21.32,25.0,63,15.0013,545
9503,3,0,1,1,21.32,25.0,59,15.0013,797
9504,3,0,1,1,22.14,25.76,60,16.9979,362
9505,3,0,1,1,22.96,26.515,52,12.998,192
9506,3,0,1,1,24.6,31.06,43,16.9979,247
9507,3,0,1,1,24.6,31.06,43,16.9979,313
9508,3,0,1,1,24.6,31.06,40,16.9979,289
9509,3,0,1,1,25.42,31.06,38,16.9979,286
9510,3,0,1,1,25.42,31.06,35,0.0,311
9511,3,0,1,1,25.42,31.06,35,0.0,466
9512,3,0,1,1,24.6,31.06,38,15.0013,886
9513,3,0,1,1,23.78,27.275,40,19.0012,892
9514,3,0,1,1,22.96,26.515,43,15.0013,611
9515,3,0,1,1,21.32,25.0,48,11.0014,409
9516,3,0,1,1,20.5,24.24,59,11.0014,349
9517,3,0,1,1,20.5,24.24,63,6.0032,229
9518,3,0,1,1,19.68,23.485,67,6.0032,123
9519,4,0,1,1,18.86,22.725,72,7.0015,45
9520,4,0,1,1,18.04,21.97,77,6.0032,18
9521,4,0,1,1,18.86,22.725,72,0.0,12
9522,4,0,1,1,18.04,21.97,77,0.0,7
9523,4,0,1,1,17.22,21.21,82,7.0015,10
9524,4,0,1,1,18.04,21.97,77,0.0,36
9525,4,0,1,1,18.04,21.97,77,7.0015,155
9526,4,0,1,1,18.04,21.97,77,11.0014,483
9527,4,0,1,2,18.86,22.725,77,7.0015,784
9528,4,0,1,2,21.32,25.0,63,0.0,340
9529,4,0,1,1,22.14,25.76,56,0.0,179
9530,4,0,1,1,23.78,27.275,46,0.0,272
9531,4,0,1,2,24.6,31.06,43,11.0014,323
9532,4,0,1,2,24.6,31.06,43,11.0014,305
9533,4,0,1,2,24.6,31.06,43,7.0015,244
9534,4,0,1,2,25.42,31.06,43,8.9981,329
9535,4,0,1,2,25.42,31.06,46,16.9979,459
9536,4,0,1,3,22.96,26.515,60,16.9979,856
9537,4,0,1,3,22.96,26.515,64,7.0015,613
9538,4,0,1,2,22.14,25.76,68,7.0015,516
9539,4,0,1,3,22.14,25.76,68,0.0,262
9540,4,0,1,2,22.14,25.76,73,8.9981,218
9541,4,0,1,3,22.14,25.76,77,6.0032,207
9542,4,0,1,3,22.14,25.76,77,0.0,105
9543,4,0,1,2,22.96,26.515,73,0.0,31
9544,4,0,1,2,22.14,25.76,77,7.0015,11
9545,4,0,1,2,22.14,25.76,77,7.0015,2
9546,4,0,1,2,22.14,25.76,88,12.998,5
9547,4,0,1,2,22.96,26.515,83,6.0032,10
9548,4,0,1,2,22.96,26.515,83,8.9981,43
9549,4,0,1,3,23.78,27.275,83,7.0015,179
9550,4,0,1,3,23.78,27.275,83,7.0015,260
9551,4,0,1,3,24.6,27.275,88,0.0,134
9552,4,0,1,3,23.78,27.275,88,8.9981,86
9553,4,0,1,3,23.78,27.275,88,8.9981,45
9554,4,0,1,3,23.78,27.275,94,8.9981,99
9555,4,0,1,2,24.6,27.275,88,12.998,104
9556,4,0,1,2,24.6,27.275,88,8.9981,154
9557,4,0,1,3,24.6,27.275,88,8.9981,163
9558,4,0,1,3,25.42,28.79,83,8.9981,209
9559,4,0,1,3,25.42,28.03,88,8.9981,374
9560,4,0,1,3,25.42,28.03,88,7.0015,715
9561,4,0,1,3,25.42,27.275,94,6.0032,687
9562,4,0,1,3,25.42,27.275,94,0.0,395
9563,4,0,1,3,25.42,27.275,94,8.9981,306
9564,4,0,1,3,25.42,27.275,94,7.0015,289
9565,4,0,1,2,25.42,27.275,94,7.0015,240
9566,4,0,1,2,25.42,27.275,94,0.0,98
9567,4,0,1,3,25.42,27.275,94,0.0,52
9568,4,0,1,2,25.42,27.275,94,0.0,19
9569,4,0,1,2,25.42,27.275,94,0.0,9
9570,4,0,1,2,24.6,25.76,94,0.0,7
9571,4,0,1,2,24.6,25.0,100,0.0,11
9572,4,0,1,2,25.42,27.275,94,7.0015,34
9573,4,0,1,2,24.6,25.76,94,8.9981,177
9574,4,0,1,2,24.6,25.76,94,12.998,515
9575,4,0,1,2,25.42,28.03,88,7.0015,809
9576,4,0,1,2,25.42,28.79,83,12.998,362
9577,4,0,1,1,27.06,30.305,78,11.0014,175
9578,4,0,1,1,27.06,30.305,78,11.0014,230
9579,4,0,1,2,28.7,32.575,70,7.0015,358
9580,4,0,1,2,28.7,33.335,74,7.0015,279
9581,4,0,1,2,29.52,34.09,70,11.0014,251
9582,4,0,1,2,29.52,34.09,62,11.0014,319
9583,4,0,1,2,29.52,33.335,58,0.0,478
9584,4,0,1,1,28.7,32.575,65,0.0,917
9585,4,0,1,1,28.7,32.575,65,0.0,810
9586,4,0,1,1,28.7,32.575,65,0.0,593
9587,4,0,1,1,28.7,32.575,65,0.0,497
9588,4,0,1,2,27.06,31.06,74,0.0,209
9589,4,0,1,1,27.06,31.06,74,0.0,241
9590,4,0,1,2,27.06,30.305,78,0.0,220
9591,4,0,1,3,26.24,28.79,89,0.0,76
9592,4,0,1,2,25.42,27.275,94,0.0,25
9593,4,0,1,1,26.24,28.79,89,0.0,13
9594,4,0,1,2,25.42,28.03,88,0.0,11
9595,4,0,1,2,26.24,28.79,89,0.0,10
9596,4,0,1,3,26.24,28.79,89,7.0015,39
9597,4,0,1,3,25.42,27.275,94,6.0032,133
9598,4,0,1,2,26.24,28.79,89,6.0032,391
9599,4,0,1,1,26.24,28.79,89,0.0,738
9600,4,0,1,2,26.24,28.79,89,12.998,359
9601,4,0,1,2,27.06,30.305,83,8.9981,177
9602,4,0,1,2,28.7,32.575,70,7.0015,214
9603,4,0,1,2,29.52,33.335,54,12.998,288
9604,4,0,1,2,29.52,33.335,58,22.0028,294
9605,4,0,1,1,28.7,32.575,61,16.9979,267
9606,4,0,1,1,29.52,33.335,54,19.0012,325
9607,4,0,1,1,28.7,32.575,54,19.0012,497
9608,4,0,1,1,28.7,32.575,51,15.0013,901
9609,4,0,1,1,27.06,31.06,57,7.0015,887
9610,4,0,1,1,27.06,31.06,57,7.0015,534
9611,4,0,1,1,26.24,30.305,65,7.0015,441
9612,4,0,1,1,25.42,30.305,69,0.0,321
9613,4,0,1,1,26.24,31.06,47,8.9981,232
9614,4,0,1,1,24.6,31.06,56,6.0032,155
9615,4,0,1,1,22.96,26.515,73,0.0,102
9616,4,0,1,1,22.14,25.76,68,7.0015,46
9617,4,0,1,1,22.14,25.76,73,6.0032,11
9618,4,0,1,1,22.14,25.76,73,0.0,16
9619,4,0,1,1,22.14,25.76,77,0.0,11
9620,4,0,1,1,21.32,25.0,77,0.0,41
9621,4,0,1,1,21.32,25.0,83,0.0,137
9622,4,0,1,1,21.32,25.0,83,7.0015,428
9623,4,0,1,1,23.78,27.275,64,0.0,785
9624,4,0,1,1,24.6,30.305,60,6.0032,384
9625,4,0,1,1,27.06,31.06,54,0.0,260
9626,4,0,1,1,28.7,32.575,48,12.998,304
9627,4,0,1,1,29.52,32.575,42,11.0014,468
9628,4,0,1,1,28.7,32.575,48,0.0,424
9629,4,0,1,1,30.34,32.575,37,15.0013,400
9630,4,0,1,1,29.52,32.575,39,16.9979,470
9631,4,0,1,1,29.52,32.575,37,0.0,634
9632,4,0,1,1,28.7,31.82,42,11.0014,900
9633,4,0,1,1,26.24,31.06,57,8.9981,761
9634,4,0,1,1,25.42,29.545,73,11.0014,500
9635,4,0,1,1,24.6,28.79,78,8.9981,372
9636,4,0,1,1,24.6,29.545,69,15.0013,267
9637,4,0,1,1,24.6,29.545,73,19.0012,264
9638,4,0,1,1,23.78,27.275,78,15.0013,171
9639,4,0,0,1,22.96,26.515,83,11.0014,191
9640,4,0,0,1,22.96,26.515,83,16.9979,141
9641,4,0,0,1,22.96,26.515,78,12.998,75
9642,4,0,0,1,22.14,25.76,77,15.0013,56
9643,4,0,0,1,22.14,25.76,83,16.9979,11
9644,4,0,0,1,22.14,25.76,83,12.998,10
9645,4,0,0,1,22.14,25.76,88,16.9979,30
9646,4,0,0,1,22.14,25.76,83,19.9995,84
9647,4,0,0,1,22.96,26.515,83,12.998,206
9648,4,0,0,1,24.6,29.545,73,12.998,395
9649,4,0,0,1,25.42,30.305,69,19.0012,539
9650,4,0,0,1,26.24,30.305,65,16.9979,647
9651,4,0,0,1,28.7,32.575,54,7.0015,743
9652,4,0,0,2,26.24,31.06,57,35.0008,710
9653,4,0,0,2,24.6,31.06,56,27.9993,576
9654,4,0,0,1,24.6,31.06,46,27.9993,620
9655,4,0,0,1,24.6,31.06,43,35.0008,659
9656,4,0,0,1,22.14,25.76,49,26.0027,610
9657,4,0,0,1,21.32,25.0,48,27.9993,495
9658,4,0,0,1,19.68,23.485,55,15.0013,341
9659,4,0,0,1,19.68,23.485,55,16.9979,247
9660,4,0,0,1,18.86,22.725,59,8.9981,215
9661,4,0,0,1,18.04,21.97,62,8.9981,185
9662,4,0,0,1,18.04,21.97,62,8.9981,179
9663,4,0,0,1,18.04,21.97,62,11.0014,127
9664,4,0,0,1,18.04,21.97,54,15.0013,109
9665,4,0,0,1,17.22,21.21,62,8.9981,74
9666,4,0,0,2,18.04,21.97,62,8.9981,22
9667,4,0,0,2,18.04,21.97,54,16.9979,11
9668,4,0,0,2,18.04,21.97,54,8.9981,10
9669,4,0,0,2,18.04,21.97,54,12.998,23
9670,4,0,0,3,17.22,21.21,58,11.0014,35
9671,4,0,0,3,17.22,21.21,67,8.9981,62
9672,4,0,0,3,16.4,20.455,71,8.9981,86
9673,4,0,0,2,17.22,21.21,67,12.998,185
9674,4,0,0,2,17.22,21.21,71,7.0015,336
9675,4,0,0,2,17.22,21.21,71,0.0,392
9676,4,0,0,2,18.04,21.97,72,6.0032,320
9677,4,0,0,2,18.04,21.97,67,0.0,314
9678,4,0,0,3,17.22,21.21,77,8.9981,306
9679,4,0,0,3,16.4,20.455,82,11.0014,333
9680,4,0,0,3,16.4,20.455,82,15.0013,157
9681,4,0,0,3,16.4,20.455,82,12.998,106
9682,4,0,0,2,16.4,20.455,82,7.0015,114
9683,4,0,0,1,16.4,20.455,82,8.9981,116
9684,4,0,0,1,15.58,19.695,87,7.0015,113
9685,4,0,0,1,15.58,19.695,87,8.9981,79
9686,4,0,0,1,14.76,17.425,93,8.9981,80
9687,4,1,0,1,15.58,19.695,76,19.0012,51
9688,4,1,0,1,13.94,16.665,87,11.0014,37
9689,4,1,0,1,13.94,16.665,81,12.998,15
9690,4,1,0,1,13.94,17.425,81,7.0015,10
9691,4,1,0,1,13.12,16.665,87,8.9981,7
9692,4,1,0,1,13.94,15.91,76,15.0013,19
9693,4,1,0,1,13.94,17.425,76,7.0015,59
9694,4,1,0,2,13.94,16.665,76,11.0014,154
9695,4,1,0,2,14.76,17.425,71,15.0013,397
9696,4,1,0,2,15.58,19.695,66,11.0014,332
9697,4,1,0,2,15.58,19.695,68,8.9981,298
9698,4,1,0,2,16.4,20.455,62,6.0032,308
9699,4,1,0,2,17.22,21.21,63,11.0014,341
9700,4,1,0,2,17.22,21.21,62,12.998,405
9701,4,1,0,2,17.22,21.21,58,7.0015,420
9702,4,1,0,3,17.22,21.21,58,12.998,370
9703,4,1,0,3,17.22,21.21,58,12.998,377
9704,4,1,0,2,17.22,21.21,66,16.9979,497
9705,4,1,0,2,17.22,21.21,66,19.0012,456
9706,4,1,0,2,16.4,20.455,71,16.9979,371
9707,4,1,0,3,16.4,20.455,71,15.0013,227
9708,4,1,0,2,16.4,20.455,76,15.0013,151
9709,4,1,0,3,16.4,20.455,76,16.9979,107
9710,4,1,0,2,16.4,20.455,71,15.0013,69
9711,4,0,1,2,15.58,19.695,82,15.0013,31
9712,4,0,1,3,14.76,17.425,87,15.0013,13
9713,4,0,1,3,14.76,16.665,87,16.9979,7
9714,4,0,1,3,14.76,16.665,87,19.0012,3
9715,4,0,1,3,14.76,17.425,87,11.0014,7
9716,4,0,1,2,15.58,19.695,82,12.998,19
9717,4,0,1,2,15.58,19.695,82,16.9979,143
9718,4,0,1,1,15.58,19.695,83,16.9979,362
9719,4,0,1,2,17.22,21.21,80,12.998,713
9720,4,0,1,2,17.22,21.21,77,15.0013,382
9721,4,0,1,2,18.04,21.97,75,15.0013,164
9722,4,0,1,2,19.68,23.485,69,12.998,193
9723,4,0,1,2,19.68,23.485,69,12.998,260
9724,4,0,1,2,20.5,24.24,67,8.9981,238
9725,4,0,1,2,22.14,25.76,64,12.998,244
9726,4,0,1,2,21.32,25.0,63,11.0014,254
9727,4,0,1,2,20.5,24.24,72,11.0014,424
9728,4,0,1,2,21.32,25.0,68,11.0014,806
9729,4,0,1,2,20.5,24.24,72,15.0013,784
9730,4,0,1,2,20.5,24.24,72,11.0014,514
9731,4,0,1,2,20.5,24.24,72,11.0014,360
9732,4,0,1,2,19.68,23.485,77,8.9981,225
9733,4,0,1,2,19.68,23.485,77,6.0032,162
9734,4,0,1,2,19.68,23.485,77,6.0032,84
9735,4,0,1,2,18.86,22.725,88,6.0032,33
9736,4,0,1,2,18.86,22.725,88,0.0,8
9737,4,0,1,2,18.86,22.725,88,0.0,8
9738,4,0,1,2,18.86,22.725,88,0.0,6
9739,4,0,1,2,18.86,22.725,88,7.0015,6
9740,4,0,1,2,18.86,22.725,88,6.0032,40
9741,4,0,1,2,18.86,22.725,88,6.0032,175
9742,4,0,1,1,18.86,22.725,82,7.0015,507
9743,4,0,1,1,20.5,24.24,77,11.0014,839
9744,4,0,1,1,22.14,25.76,60,19.0012,366
9745,4,0,1,1,22.96,26.515,52,19.9995,217
9746,4,0,1,1,22.14,25.76,52,12.998,291
9747,4,0,1,1,22.14,25.76,56,15.0013,390
9748,4,0,1,1,22.96,26.515,49,0.0,297
9749,4,0,1,1,24.6,31.06,40,11.0014,271
